1,5,3,5,10,1,0,0,0,0,0,2,6,0,1,1,2,0,0,0,2
1,1,3,5,15,1,1,1,0,0,1,3,8,0,0,1,0,0,0,0,2
2,4,1,0,6,1,4,0,1,0,0,1,8,0,0,1,0,0,0,0,1
2,13,1,7,8,0,0,0,0,0,0,1,2,0,0,3,0,1,0,0,1
2,2,1,0,2,1,4,1,1,0,1,3,19,1,0,1,0,0,1,0,1
1,2,1,3,0,3,1,0,3,0,3,0,1,0,0,1,0,0,1,0,1
2,5,1,1,10,1,1,0,0,0,0,2,14,2,1,1,0,0,0,0,2
2,5,1,0,2,0,1,0,1,0,0,3,8,0,0,1,0,0,1,0,1
2,5,1,4,3,1,1,3,1,0,1,1,13,1,0,1,0,0,1,0,1
2,9,0,0,13,0,0,0,0,0,1,1,3,0,2,0,1,0,0,0,1
0,9,0,8,0,1,0,2,0,0,0,2,20,1,1,0,2,1,0,0,1
1,3,0,5,1,1,2,1,1,0,3,0,16,1,0,0,1,0,1,0,1
0,5,1,1,10,0,0,0,0,0,0,2,15,0,0,1,2,0,0,0,2
0,2,0,4,10,1,0,0,0,0,0,2,0,0,1,0,2,0,1,0,1
0,3,1,0,9,1,4,0,0,0,2,3,5,0,0,1,0,0,1,0,2
1,2,2,0,4,1,2,1,0,0,0,1,20,0,0,1,0,0,1,0,1
2,14,3,4,5,0,1,1,0,0,1,1,15,0,0,1,1,1,1,0,1
1,6,1,2,9,1,4,1,3,0,3,1,1,0,0,1,0,0,1,0,1
2,4,1,0,1,0,4,3,1,0,3,3,12,0,0,0,0,0,0,0,2
2,7,1,0,0,2,0,0,0,0,2,1,21,2,0,1,0,0,0,0,1
2,11,1,5,10,4,1,2,1,0,0,1,9,0,2,1,1,0,1,0,1
0,4,1,8,10,1,0,0,1,1,0,0,18,0,0,1,1,0,0,0,1
0,8,1,0,2,1,0,2,0,0,0,0,4,0,0,1,1,0,1,0,1
2,2,0,5,0,1,1,0,1,1,1,0,19,0,0,0,2,0,0,0,1
1,11,0,2,0,1,4,0,1,0,3,1,7,0,0,0,0,0,1,0,1
1,5,1,1,11,4,1,3,0,0,0,2,21,0,1,1,0,1,0,0,2
0,11,1,3,2,4,2,0,0,0,2,3,13,0,0,1,2,1,0,0,1
0,2,3,7,0,1,2,0,0,0,2,0,7,0,0,0,0,0,1,0,2
2,2,0,0,13,1,0,0,0,0,0,0,22,0,0,1,0,0,1,0,1
0,2,0,4,0,1,0,0,0,0,2,0,23,0,0,1,0,0,1,0,1
2,2,0,0,13,0,0,0,1,0,2,1,11,1,0,1,1,1,1,0,2
3,4,0,2,12,0,0,0,0,2,0,2,24,0,2,0,0,0,1,0,1
1,2,1,3,0,3,0,0,0,0,0,0,23,0,0,1,0,0,0,0,1
1,14,3,5,16,1,4,2,0,0,0,2,18,0,2,1,0,0,0,0,2
2,2,0,1,2,0,2,0,1,0,1,3,6,0,0,1,0,0,1,0,1
1,11,1,5,6,4,1,0,0,0,0,3,5,0,0,1,0,0,1,0,1
1,5,0,0,2,1,0,0,0,0,0,0,14,0,0,1,0,0,1,0,1
1,15,2,4,7,0,2,2,0,0,0,1,14,1,2,0,2,1,0,0,1
2,4,1,3,10,4,0,0,3,0,0,0,16,0,2,1,1,0,1,0,1
1,5,1,0,2,1,2,0,0,0,0,3,9,0,2,1,0,0,1,0,1
2,0,2,0,0,1,1,2,1,0,1,0,9,0,0,1,0,0,1,0,1
1,8,0,2,10,1,2,0,0,0,2,3,5,0,2,1,0,0,0,0,1
2,2,1,4,2,0,4,1,3,0,0,3,8,0,2,1,0,0,0,0,1
1,4,0,8,17,1,1,1,0,2,2,3,15,0,0,0,2,1,0,0,2
2,11,4,3,14,1,0,1,0,0,0,2,15,1,0,0,2,1,0,0,2
1,2,1,3,1,1,2,1,0,0,1,3,11,0,0,1,0,0,1,0,1
0,4,1,2,18,0,4,3,1,0,1,1,13,0,0,1,0,0,0,1,1
1,16,1,5,0,2,0,3,3,0,1,0,5,0,0,1,0,0,0,0,1
1,0,2,5,10,4,0,3,2,0,1,3,13,1,0,0,0,1,1,0,1
3,7,1,1,13,1,4,0,1,0,0,1,9,0,2,1,0,0,0,0,1
1,11,1,3,14,1,2,2,0,0,2,0,7,0,2,1,1,0,1,0,1
2,5,0,3,18,1,1,0,1,0,1,0,8,2,0,0,0,0,0,0,2
0,2,1,0,10,2,0,2,3,0,3,0,5,0,0,1,0,0,1,0,1
2,1,0,0,12,0,0,0,0,0,3,0,21,0,0,1,0,0,0,0,1
0,3,1,0,7,0,2,0,1,0,2,3,13,0,0,1,2,0,0,0,2
0,8,0,2,2,0,4,1,1,2,2,0,7,0,2,0,0,0,1,1,1
0,17,0,2,9,2,1,3,1,0,0,3,9,0,0,0,0,0,1,0,2
1,2,0,3,2,2,2,2,2,0,2,3,14,0,0,1,2,0,0,0,1
0,15,1,0,10,1,1,2,1,0,1,0,8,0,0,0,0,0,0,0,2
2,4,0,4,9,1,0,0,1,0,1,3,16,0,2,0,2,0,0,0,1
2,2,1,2,10,1,1,2,0,0,1,0,9,0,2,1,1,0,1,0,1
3,8,0,3,13,1,0,0,0,0,0,2,17,0,1,0,0,0,0,0,1
1,11,1,2,10,0,4,0,1,0,2,0,7,0,2,1,0,0,1,0,2
0,2,0,3,2,1,1,0,0,0,1,1,13,0,0,0,0,0,1,0,1
0,2,1,0,13,1,1,0,3,0,1,0,15,0,0,1,1,0,1,0,1
1,2,1,7,13,1,1,0,0,0,1,3,13,0,0,1,0,0,1,0,2
1,2,0,4,10,1,3,0,0,0,1,3,5,0,0,0,2,0,0,0,1
0,2,0,3,12,1,1,2,1,2,1,0,19,0,0,0,0,0,1,0,2
1,1,1,3,19,0,2,3,1,0,1,3,9,0,0,1,0,0,1,0,1
0,5,2,1,7,1,1,0,0,0,2,1,19,2,0,1,0,0,0,0,2
2,7,1,2,6,1,4,1,0,0,2,1,7,1,0,0,1,0,1,0,1
2,11,1,2,10,1,1,0,0,0,0,2,21,1,1,0,0,0,1,0,1
2,10,1,0,20,4,2,1,1,0,0,0,1,0,0,1,0,0,0,0,1
2,2,0,0,0,0,0,0,1,0,1,0,25,0,0,0,0,0,0,0,1
2,13,2,4,19,3,1,1,0,0,1,3,7,0,0,0,0,0,1,0,1
1,2,1,0,13,2,1,0,0,0,2,0,0,0,0,1,1,0,1,0,2
1,7,0,0,6,0,2,0,0,1,1,0,5,1,0,2,0,0,0,0,1
3,2,1,0,10,1,1,1,1,0,1,3,12,0,2,1,1,0,0,0,1
3,0,1,3,13,3,4,1,3,0,1,0,7,0,0,1,3,0,1,1,1
1,5,1,0,4,1,4,0,1,0,3,2,13,0,0,1,2,0,0,0,1
0,13,1,0,12,1,1,2,0,0,1,3,7,0,0,1,2,0,1,0,1
0,11,1,2,2,1,1,1,0,0,1,3,1,0,0,1,0,0,1,0,2
2,15,0,2,2,1,4,0,1,0,0,1,9,0,0,1,0,0,0,0,1
1,1,4,5,12,4,2,0,0,0,1,3,13,0,0,1,0,0,1,0,1
0,0,0,3,0,1,0,3,1,0,0,2,15,0,0,0,0,0,0,0,1
2,2,0,3,13,4,2,0,1,0,2,3,20,0,0,0,0,0,0,0,1
0,5,0,2,8,1,1,2,0,1,1,1,7,0,0,0,0,0,1,0,1
2,11,0,0,10,3,0,0,0,0,0,3,3,0,0,0,0,0,1,0,1
2,0,1,0,0,4,0,1,0,0,0,2,16,1,1,1,0,1,0,0,1
2,8,1,0,10,1,1,3,0,0,0,1,25,0,0,1,0,0,0,1,1
3,5,1,0,1,1,1,0,0,0,3,3,9,0,0,1,0,0,1,0,1
1,4,0,4,18,3,0,1,1,0,0,2,19,0,2,1,0,0,1,0,1
1,4,2,5,7,4,2,0,0,0,0,3,14,0,2,1,2,0,0,0,1
0,2,1,2,0,1,1,1,1,0,0,3,24,0,2,1,0,0,1,0,2
0,8,0,7,0,4,0,2,0,1,0,0,2,0,0,0,0,1,1,1,1
0,2,4,9,13,1,0,0,3,0,3,3,3,1,0,1,1,0,1,0,1
1,4,1,3,12,4,2,1,0,0,2,3,25,1,0,0,0,0,0,0,1
2,0,0,0,10,0,1,3,0,0,1,0,5,0,0,0,1,1,1,0,1
2,4,0,0,6,4,0,2,0,0,0,0,14,0,0,1,0,1,0,0,1
2,11,0,3,0,1,4,0,1,0,3,1,13,0,0,0,0,0,1,0,1
2,7,1,6,0,2,2,0,0,0,2,1,14,0,0,0,0,0,0,0,1
1,8,1,3,18,1,3,1,0,0,0,2,26,1,1,1,2,0,0,0,1
2,5,1,3,0,2,0,0,0,0,0,1,14,0,0,1,0,0,1,0,1
2,0,1,2,6,2,1,3,0,0,1,3,11,0,0,1,0,0,0,0,1
0,11,1,2,0,1,3,0,1,0,1,3,11,0,0,1,0,0,1,0,2
1,2,1,2,10,3,4,0,1,0,3,0,24,0,0,1,0,0,1,0,1
2,4,1,2,9,1,2,1,1,0,0,1,8,0,2,1,0,0,0,0,1
1,4,0,5,10,1,0,0,2,0,0,0,13,0,0,0,0,0,0,0,2
0,7,3,3,0,1,0,0,0,0,2,3,11,0,2,0,0,1,1,0,2
2,2,1,2,13,1,1,0,1,0,3,0,8,0,0,1,0,0,0,0,1
1,4,2,2,2,1,3,2,1,0,1,1,5,0,0,1,2,0,0,0,2
1,9,1,0,0,1,1,0,0,1,1,0,11,0,0,1,0,0,1,1,1
0,15,2,1,12,1,4,1,0,0,3,1,8,0,0,0,0,0,1,0,2
2,6,4,4,18,0,3,0,1,0,3,0,4,1,0,1,2,0,0,0,2
0,2,1,2,2,1,1,1,2,0,3,3,16,0,0,1,0,0,1,0,1
0,0,0,0,13,2,0,0,0,0,0,3,4,0,0,0,0,0,1,0,1
2,2,1,0,10,1,2,0,0,0,1,3,13,0,2,0,2,1,0,0,1
0,15,0,3,13,1,0,0,0,0,0,0,27,0,0,0,0,0,1,0,1
2,5,2,5,5,1,4,3,2,0,3,3,7,0,0,0,0,0,1,0,2
1,5,2,5,4,1,1,1,2,0,1,0,13,2,0,0,2,0,0,0,2
0,15,4,3,10,0,1,0,0,0,1,1,15,0,0,0,1,1,1,0,2
2,4,0,2,9,3,1,0,0,0,0,0,20,0,0,1,0,0,0,0,1
1,11,0,3,0,1,0,0,0,0,0,3,14,1,0,1,0,1,0,0,2
2,7,0,0,0,1,1,0,0,0,1,1,13,0,0,0,0,0,1,0,1
1,8,4,4,8,1,0,1,1,0,0,2,28,1,1,1,2,1,0,0,2
1,7,0,3,0,1,3,1,0,0,2,3,29,0,1,2,3,0,0,0,1
0,2,1,0,13,4,2,0,3,0,3,1,24,0,0,1,0,0,1,0,2
1,11,3,2,12,1,1,3,1,0,0,3,11,1,0,0,0,0,0,0,1
2,4,1,5,4,3,1,1,0,0,2,1,23,0,0,2,2,0,0,0,2
1,1,3,5,9,4,2,0,0,0,0,2,5,0,1,1,1,1,1,0,2
1,13,1,5,9,1,1,0,0,0,1,3,14,0,0,1,0,1,0,0,2
2,0,1,0,2,1,2,1,3,0,1,0,19,0,2,1,0,0,1,0,1
1,12,1,0,6,4,1,0,0,1,0,1,1,0,2,1,0,0,1,0,2
1,8,0,1,10,1,0,1,1,0,2,3,5,0,0,0,2,0,0,0,2
2,0,0,0,0,1,1,3,1,0,3,3,7,0,0,0,0,0,0,0,1
1,2,1,2,0,4,4,0,1,0,0,3,7,1,2,3,0,0,1,0,2
1,4,1,4,6,0,0,0,0,0,0,2,14,1,1,1,0,0,0,0,1
1,11,2,2,9,1,0,0,2,0,2,2,15,0,0,1,2,0,0,0,2
2,8,0,1,0,2,0,0,0,0,1,3,4,0,0,0,0,0,0,0,1
0,2,1,3,0,1,1,0,3,0,2,0,7,0,0,1,1,0,1,0,1
2,13,2,5,8,1,2,2,0,0,0,3,8,0,0,0,0,0,1,0,1
0,2,1,9,0,1,2,0,3,0,0,1,1,0,2,1,0,0,1,0,2
2,2,0,3,10,1,0,0,0,0,3,0,25,0,0,0,1,1,1,0,1
0,6,0,4,21,1,0,2,0,0,0,2,25,0,1,2,2,1,0,0,1
2,2,0,2,10,1,0,0,0,0,0,0,12,0,0,2,0,0,0,0,1
1,2,0,6,10,1,2,0,0,0,2,1,8,0,0,1,0,0,1,0,1
0,4,1,5,14,1,1,1,3,0,1,3,1,2,0,1,1,0,1,0,1
2,2,1,4,0,3,2,2,0,0,1,1,23,0,0,1,0,0,1,1,1
2,8,0,0,6,0,1,3,0,0,1,0,11,0,0,0,0,1,1,0,1
2,5,1,0,9,0,0,1,1,0,0,0,3,0,0,1,1,0,0,0,1
0,13,3,5,8,1,3,1,0,0,0,1,20,2,0,0,0,0,0,0,2
3,6,2,5,10,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2
2,5,0,0,12,0,0,0,0,0,1,3,20,0,0,1,0,0,0,0,1
1,0,0,9,0,0,2,3,1,0,2,1,15,0,0,0,1,0,1,0,1
0,11,3,5,6,1,2,2,0,0,3,1,13,1,0,1,0,0,0,0,1
3,5,1,0,9,1,1,1,0,0,1,0,9,0,0,1,0,0,0,0,1
0,4,1,2,6,1,1,1,2,0,1,0,9,0,2,1,1,0,1,0,1
2,8,1,3,0,1,1,1,1,0,0,3,17,0,0,1,0,0,0,0,1
1,2,1,0,13,1,4,0,3,1,3,0,8,1,0,1,1,0,1,0,1
0,2,1,1,0,0,1,0,1,0,0,1,9,1,2,1,0,0,0,0,1
2,2,1,0,13,1,1,0,0,0,1,0,13,1,0,0,0,0,1,0,1
2,4,2,5,6,0,1,0,0,0,0,0,11,0,0,0,0,1,0,0,1
2,7,1,4,4,1,1,2,0,0,1,3,13,0,0,1,0,0,0,0,1
2,5,3,7,6,1,1,0,0,0,1,3,7,0,0,0,0,0,1,0,1
1,1,1,0,22,3,2,3,0,2,1,2,7,1,0,0,0,0,0,0,2
0,2,1,2,18,1,0,0,0,0,0,2,4,0,1,1,2,0,0,0,2
2,8,1,0,10,1,2,0,0,0,1,3,1,0,0,1,0,0,1,0,2
0,4,1,2,6,1,4,0,0,0,3,2,1,1,1,1,0,0,1,0,1
3,5,1,0,9,1,1,0,0,0,1,3,8,0,0,1,0,0,1,0,2
2,8,1,3,2,2,0,1,0,0,0,2,20,0,1,1,1,0,1,0,1
2,2,1,0,2,4,2,2,0,0,3,2,5,0,0,1,0,0,1,0,1
1,11,1,0,0,1,1,0,3,1,1,0,8,0,0,1,1,0,1,0,1
2,0,0,0,10,1,2,1,0,0,3,0,16,0,0,2,1,1,1,0,1
0,4,1,0,10,1,3,0,0,0,1,3,13,2,0,1,2,1,1,0,2
1,0,1,3,15,0,3,3,0,0,1,1,9,0,0,1,3,0,0,0,2
1,15,1,5,6,4,0,0,2,0,1,3,6,1,2,0,1,0,1,0,2
2,2,0,0,0,1,1,0,1,0,1,1,5,0,0,0,0,0,1,0,1
0,6,1,0,2,1,0,3,0,1,2,1,15,0,0,1,0,1,1,0,1
0,4,1,3,0,0,0,0,1,0,1,3,19,1,0,1,0,0,1,0,2
2,0,1,0,10,1,2,2,0,0,1,1,20,0,0,1,0,1,1,0,1
0,1,3,4,4,1,0,2,0,0,0,2,9,0,1,0,0,1,1,0,2
2,2,0,5,0,1,1,2,1,0,1,0,7,0,0,0,0,0,1,0,1
2,2,4,9,12,2,1,0,1,0,2,0,5,0,0,1,1,1,1,0,1
2,4,1,5,0,1,2,0,0,0,3,0,8,0,0,1,0,0,0,0,1
2,2,0,0,13,1,0,0,0,0,0,0,4,0,0,2,0,0,1,0,1
2,0,3,3,0,4,1,0,0,0,3,2,5,1,2,1,0,0,1,1,1
3,4,1,2,10,1,1,1,0,0,1,0,8,0,0,1,0,0,1,0,1
2,11,1,0,13,1,3,2,1,2,0,0,1,0,2,1,0,0,1,0,2
0,0,0,3,13,3,2,2,1,0,0,0,15,0,0,0,1,0,0,0,1
3,2,1,2,2,1,1,3,1,0,1,3,3,0,0,1,1,0,1,0,1
1,6,1,3,2,1,1,0,1,1,1,2,9,1,0,1,0,0,1,0,2
2,4,2,2,9,4,1,1,0,0,2,1,5,0,0,0,0,0,1,0,1
1,8,1,2,2,0,2,1,0,0,3,3,9,0,0,1,0,0,0,0,1
1,10,2,0,18,0,1,3,0,0,3,0,7,0,0,1,1,0,1,0,1
2,4,0,0,6,1,1,0,0,0,1,0,5,0,0,0,1,0,1,0,1
0,2,4,0,2,1,1,0,2,0,3,2,19,0,1,1,0,0,1,0,2
2,7,1,4,9,4,4,3,1,0,0,3,9,0,0,1,0,0,0,0,1
2,2,0,0,0,4,3,0,1,0,0,0,18,0,0,2,1,0,1,0,1
0,2,1,2,10,1,1,1,0,0,1,0,7,0,0,1,0,0,1,0,1
0,4,1,0,10,1,0,0,1,0,0,3,23,0,0,1,0,0,1,0,1
0,11,0,3,8,1,0,1,0,0,0,2,14,0,1,2,2,0,0,0,1
2,2,0,1,6,1,0,1,1,0,0,2,18,1,1,2,1,0,1,0,1
2,8,0,3,0,1,0,2,0,0,0,0,11,0,0,0,1,1,1,1,1
1,7,1,0,13,1,0,0,0,0,2,3,14,0,0,1,0,1,1,0,2
2,5,0,5,14,0,0,0,0,0,0,0,14,0,0,0,0,0,1,0,1
2,4,1,0,10,1,4,0,1,0,2,3,25,2,0,1,0,0,0,0,1
0,16,1,3,19,1,0,3,2,0,0,1,3,0,0,1,2,0,0,1,2
2,4,1,0,0,0,0,0,0,0,1,3,8,0,0,0,0,0,1,0,1
2,11,1,3,6,0,2,0,0,0,2,1,11,0,0,1,0,0,1,1,1
2,2,0,2,0,2,2,2,1,0,0,3,14,0,2,1,0,0,0,0,1
1,1,4,3,23,0,3,0,0,2,0,2,14,0,1,1,2,0,0,0,1
1,1,1,0,6,1,2,0,0,0,0,0,7,0,0,0,0,0,1,0,2
0,6,1,7,23,1,4,3,2,0,3,2,5,0,0,1,1,0,0,0,2
2,8,1,0,6,1,1,3,0,0,1,0,11,0,0,1,0,1,1,0,1
2,11,0,0,2,1,1,1,1,0,1,3,8,0,0,0,0,0,1,0,1
0,2,1,2,0,0,0,1,2,0,0,1,2,0,0,1,1,0,0,0,1
2,0,1,2,4,1,4,3,1,0,0,1,11,0,0,1,0,0,1,0,2
2,4,1,0,10,4,1,0,0,0,0,3,19,0,2,1,2,0,0,0,1
2,7,0,4,12,3,0,2,0,0,0,2,9,0,2,0,0,0,0,0,1
2,2,1,2,10,1,1,0,0,0,1,0,20,0,0,1,0,0,1,0,1
3,11,4,0,10,0,2,0,0,0,0,3,2,1,0,1,1,0,1,0,1
2,7,0,2,10,0,0,0,0,0,0,1,17,0,0,1,0,0,1,0,1
1,4,0,3,9,4,4,0,2,0,1,3,14,0,0,1,0,0,0,0,1
0,18,1,3,21,1,4,3,1,0,3,0,5,0,0,1,1,0,0,0,1
0,1,1,4,4,1,2,0,0,0,2,1,8,0,0,1,0,1,1,0,1
1,1,2,8,18,4,3,1,0,0,0,2,13,0,1,1,2,0,0,0,1
1,2,1,0,0,1,1,0,1,1,0,0,2,0,0,0,0,0,0,0,1
0,4,2,0,0,1,4,0,3,0,0,0,2,2,0,1,0,0,1,0,2
2,2,1,5,0,1,1,1,3,0,1,0,8,0,0,1,0,0,0,1,1
1,5,1,4,5,1,4,3,3,0,0,3,7,0,2,1,2,0,0,0,2
0,4,0,4,14,1,0,1,1,0,0,2,12,0,1,0,2,1,0,0,1
3,3,0,4,4,1,0,0,0,0,0,2,22,0,1,1,0,0,1,0,1
2,1,0,5,18,0,0,0,2,0,1,3,3,1,0,0,2,1,1,0,1
1,1,1,2,20,1,4,3,1,0,1,3,8,0,0,1,0,0,0,0,2
2,2,1,4,4,0,4,3,1,0,0,3,24,0,2,1,0,0,1,0,1
2,8,1,3,0,0,0,0,0,2,1,1,3,0,0,1,1,0,1,1,1
2,11,1,2,2,1,1,2,0,0,0,0,12,0,0,1,0,0,0,0,1
1,15,0,2,6,3,2,2,0,0,1,3,11,0,0,0,0,0,0,0,1
2,0,1,3,13,1,3,3,1,0,0,0,23,0,0,1,3,0,0,0,1
1,5,3,0,9,1,1,0,1,0,3,3,16,0,0,1,0,0,0,0,2
3,4,0,3,0,0,2,0,0,0,1,0,14,1,0,0,1,1,1,0,2
0,8,0,3,0,1,2,0,0,2,2,1,2,0,0,0,0,0,0,0,1
2,1,0,3,20,2,1,1,0,0,1,2,12,1,1,1,0,0,1,0,2
2,0,1,2,10,3,1,0,2,0,1,0,11,0,0,1,0,0,1,0,1
2,6,1,4,4,0,2,1,1,0,0,1,9,2,2,1,1,0,1,0,1
0,2,1,0,13,4,4,0,3,0,2,2,11,0,0,1,1,0,0,0,2
1,9,1,2,0,1,1,2,1,0,0,0,9,0,0,1,0,0,1,0,2
1,8,1,3,13,1,1,0,3,0,0,0,1,0,2,1,1,0,1,0,1
1,1,1,8,8,0,3,2,0,0,0,2,15,1,1,1,3,0,0,0,1
2,4,1,2,8,4,1,0,0,0,3,3,8,2,0,1,0,0,1,0,1
3,4,1,2,12,1,4,1,1,0,0,3,8,0,0,1,0,0,1,0,1
1,2,1,3,13,1,2,1,3,0,2,3,8,1,0,1,1,0,1,0,2
3,0,1,3,10,0,4,3,0,0,1,0,19,0,0,1,1,1,1,1,1
0,5,4,2,6,1,0,0,0,0,0,3,13,1,0,1,0,0,1,0,2
0,2,1,2,13,1,1,1,0,1,2,1,25,0,0,1,1,1,1,0,1
1,4,1,2,9,0,1,3,1,0,0,1,2,0,0,1,1,0,0,0,1
2,2,0,1,13,1,1,0,0,0,1,3,11,0,0,0,0,0,1,0,1
0,7,2,2,12,1,0,3,1,0,0,1,7,0,0,0,1,0,1,0,1
1,6,0,3,9,1,3,0,3,0,1,3,7,0,0,0,2,0,1,0,2
0,4,1,0,10,1,4,0,2,0,2,1,11,0,0,1,0,0,1,0,2
0,4,1,4,6,1,2,1,0,0,3,2,5,0,1,1,2,0,0,0,1
0,11,1,2,6,3,1,0,0,0,1,3,7,0,0,1,0,0,1,0,1
2,11,0,3,0,1,1,0,1,0,2,0,14,0,0,0,0,0,1,0,1
0,9,0,3,12,1,2,3,0,0,0,0,15,0,0,0,1,0,1,1,1
2,2,0,2,1,0,0,1,0,0,0,1,2,0,2,1,0,0,0,0,1
2,4,1,3,10,3,2,0,1,0,2,3,5,0,0,1,0,1,0,0,1
3,5,1,0,4,1,0,0,0,0,1,3,13,0,0,1,0,0,1,0,1
1,0,1,0,0,1,0,0,0,0,0,3,7,0,0,1,0,1,1,0,1
0,4,0,4,14,1,3,1,0,0,0,2,28,0,1,0,2,0,0,0,1
2,11,0,1,10,4,1,0,1,0,1,0,13,0,0,0,0,0,1,0,2
1,10,1,3,18,4,4,0,1,0,1,1,9,0,0,1,2,0,1,0,2
